,labels,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500
795,1,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1
796,1,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1
797,1,0.8603,2.926,3.0,3.0,4,3,19000000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1
798,1,3.4685,3.4685,2.0,2.0,3,1,30000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1
799,1,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1
800,1,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1
801,0,2.6658,2.6658,3.055353047989624,4.754422568093385,6,1,5500000,0,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
802,1,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
803,0,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1
804,1,3.7863,5.5123,3.055353047989624,4.754422568093385,11,2,83000000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0
805,0,1.0,2.7096,3.055353047989624,4.754422568093385,1,2,12000000,0,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,0
806,1,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0
807,1,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,1
808,0,2.4521,3.6027,3.055353047989624,4.754422568093385,9,2,4000000,0,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
809,1,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1
810,1,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,1
811,1,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1
812,1,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1
813,1,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1
814,0,0.4658,1.2247,0.0,1.2247,5,2,300000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.0,1
815,1,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
816,1,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1
817,1,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
818,1,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,1
819,1,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1
820,1,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1
821,1,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0
822,1,1.0,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,0
823,0,0.0849,0.0849,-1.0,0.1342,7,1,16700000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,0
824,0,11.1452,11.1452,3.055353047989624,4.754422568093385,0,1,18000000,0,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0,1
825,1,7.537000000000001,7.537000000000001,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.0,1
826,0,3.9178,3.9178,3.055353047989624,4.754422568093385,2,2,12000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,1
827,0,1.2849,1.2849,0.0,0.0,1,1,15000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0
828,1,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0
829,0,4.0274,4.0274,3.055353047989624,4.754422568093385,0,1,15000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0
830,1,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0
831,0,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1
832,1,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1
833,1,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1
834,1,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1
835,0,4.0795,4.0795,3.055353047989624,4.754422568093385,0,1,4000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,1
836,1,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1
837,0,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1
838,1,0.0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1
839,0,0.0,0.0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0
840,1,0.0,0.0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,1
841,1,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,1
842,0,0.0,0.0,3.055353047989624,4.754422568093385,2,1,125000,0,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0
843,0,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0
844,1,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1
845,1,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1
846,1,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1
847,0,-1.0,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1
848,1,1.1671,3.2110000000000003,0.7534,2.8110000000000004,16,2,12300000,3,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1
849,1,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,1
850,1,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1
851,0,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,1
852,1,0.0,3.4712,0.0,1.9123,4,5,10000003,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1
853,1,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1
854,1,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,1
855,1,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1
856,1,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1
857,0,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0
858,0,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,1
859,1,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1
860,1,0.0,2.3479,0.0,5.1616,7,3,22487000,2,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1
861,1,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1
862,1,3.9726,10.2493,3.0,3.0,8,4,59000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,1
863,0,2.337,2.337,0.5808,2.3726,5,1,4000000,4,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1
864,1,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1
865,1,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1
866,1,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1
867,1,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1
868,0,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1
869,1,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1
870,1,3.0521,9.4767,1.0,1.0,4,5,33000000,1,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,1
871,1,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1
872,1,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1
873,1,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1
874,0,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1
875,1,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1
876,0,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1
877,1,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,1
878,1,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1
879,1,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,1
880,1,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1
881,1,0.5808,0.5808,0.0,2.1315,3,1,770000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1
882,0,0.1068,4.7342,3.055353047989624,4.754422568093385,0,4,19550000,0,0,0,0,1,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,1
883,1,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
884,1,1.0849,5.8192,6.3507,9.4411,14,4,42000000,4,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,1
885,0,3.6548,3.6548,3.055353047989624,4.754422568093385,0,1,1900000,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1
886,1,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,1
887,0,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,1
888,1,7.0027,7.0027,7.6712,7.6712,3,1,3000000,1,0,0,0,0,1,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0
889,1,0.0,3.4548,2.0247,3.9753,9,4,36000000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,1
890,1,0.1644,0.1644,1.4822,1.4822,3,1,3000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
891,0,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1
892,0,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0
893,1,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,1
894,1,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.0,1
895,1,2.1233,6.0192,2.0,6.5123,5,3,21900000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,1
896,1,0.4904,0.4904,1.1808,1.1808,6,1,240000,1,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,1
897,1,0.0,5.3014,5.0027,5.0027,17,4,34700000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.25,1
898,1,1.2274,5.8712,3.6466,6.6959,4,4,33000000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.3333,1
899,0,1.3014,2.4685,0.0,2.4685,3,2,1800000,2,0,1,0,0,0,education,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.0,1
900,1,0.0,3.6548,3.1507,5.3123,14,3,27300000,4,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.0,1
901,0,3.1342,5.2521,3.1342,3.5425,6,2,6760000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,1
902,1,0.0,6.4986,0.337,10.0082,24,3,26914000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.0,1
903,1,3.7562,3.7562,3.055353047989624,4.754422568093385,1,1,27500000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,1
904,0,4.2795,4.2795,3.055353047989624,4.754422568093385,4,1,9000000,0,0,0,0,1,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,1
905,0,4.0356,4.0356,-7.0055,-7.0055,3,1,954000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0
906,1,5.3041,8.6247,3.055353047989624,4.754422568093385,4,3,53000000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.6667,1
907,1,2.3315,6.6767,6.9589,8.9342,17,4,23100000,3,1,0,0,0,0,social,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.0,1
908,1,1.0,6.4548,6.5342,7.0055,28,4,108900000,2,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7.5,1
909,1,0.8329,3.937,3.4822,7.6658,26,4,55000000,5,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1
910,1,1.0822,2.8548,1.611,4.5096,9,2,5686383,3,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0
911,0,4.4466,8.0849,6.5863,6.5863,4,6,49008830,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,1
912,1,1.6055,3.5479,3.055353047989624,4.754422568093385,10,3,32200000,0,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,1
913,0,1.2904,1.2904,7.1233,7.1233,3,1,2000000,1,0,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0
914,1,3.2137,3.2137,3.0027,4.6219,5,1,2700000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,1
915,0,5.1315,5.1315,3.1616,8.5123,6,1,2000000,2,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0
916,1,0.0,3.9288,2.9151,5.7342,16,3,18000000,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.3333,1
917,1,5.6301,8.7589,8.5041,8.7589,9,5,122500000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.6,1
918,1,0.5178,0.5178,0.5808,4.526,9,1,1100000,2,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,1
919,0,7.2521,9.2274,6.0027,6.0027,1,3,52000000,1,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.6667,1
920,0,8.4959,8.4959,9.0055,9.0055,5,1,44000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,1
921,1,0.7589,2.8329,0.7589,3.8356,12,2,15500000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1
922,1,3.1205,3.1205,4.0027,4.0027,4,1,20000000,1,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1
